latitude,longitude,brightness,frp,bright_t31,acq_date,acq_time,satellite,confidence,daynight,NOM_DEP,NOM_PROV,NOM_MUN,HECTARES
-15.95051,-64.45182,322.95,2.89,294.46,2024-09-12,512,N20,n,N,Santa Cruz,Guarayos,El Puente,674484.183
-21.39594,-64.82317,367.0,56.69,325.64,2024-08-05,1756,N20,l,D,Tarija,Mendez,Villa San Lorenzo,196944.439
-13.59513,-67.76514,334.12,12.29,303.35,2024-09-21,1816,N20,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-15.56593,-61.27879,348.93,4.38,304.66,2024-08-20,1752,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.49593,-60.70684,301.68,0.84,282.77,2024-08-26,507,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.73368,-59.75155,335.37,3.07,298.4,2024-08-17,1731,N20,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.99458,-64.12798,317.56,2.83,295.3,2024-10-12,524,N,n,N,Beni,Itenez,Huacaraje,446422.634
-16.58919,-60.39841,353.22,13.22,315.32,2024-08-06,1738,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.70159,-61.11198,322.08,3.06,294.64,2024-08-15,513,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.33432,-63.03864,340.61,19.89,298.12,2024-09-21,1815,N20,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-13.50941,-63.25222,367.0,19.98,308.24,2024-08-25,1759,N,h,D,Beni,Itenez,Baures,1761607.494
-13.44323,-63.48962,350.61,8.51,299.69,2024-10-01,1828,N20,n,D,Beni,Itenez,Magdalena,1363449.184
-15.85963,-61.06663,354.64,20.7,297.42,2024-08-30,1647,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.74238,-58.09282,349.85,7.72,310.56,2024-08-31,1745,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.32974,-59.01411,323.72,4.3,298.42,2024-08-29,435,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.64944,-67.68642,333.35,8.56,301.74,2024-10-13,1803,N20,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-14.85024,-60.89967,347.68,11.2,285.96,2024-08-26,507,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.5354,-67.1656,320.5,10.3,304.0,2024-09-20,1849,Aqua,67,D,Beni,General Jose Ballivi,Rurrenabaque,252868.155
-14.77402,-61.66364,337.1,5.57,297.23,2024-09-25,1816,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-18.15462,-58.32684,335.85,6.52,294.63,2024-10-07,1814,N20,n,D,Santa Cruz,German Busch,Carmen Rivero Torrez,1101079.142
-17.50753,-58.61564,350.61,22.38,315.83,2024-08-20,1751,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.58578,-61.19912,320.47,1.43,293.31,2024-08-15,513,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.09276,-63.56355,337.03,6.74,295.48,2024-10-31,1725,N20,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-15.09018,-60.6682,304.94,1.42,285.87,2024-08-25,549,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.2214,-60.2264,314.7,94.8,290.1,2024-06-28,235,Terra,90,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.13271,-65.55576,325.76,4.57,298.98,2024-08-03,538,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-14.6572,-60.96669,309.45,3.77,296.33,2024-09-10,549,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.40477,-68.54763,331.42,3.18,285.52,2024-12-02,1842,N,n,D,La Paz,Franz Tamayo,Apolo,1396952.172
-15.46947,-62.50998,307.71,2.17,295.32,2024-09-04,538,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.68914,-62.88176,302.2,1.14,281.33,2024-09-27,530,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-14.12259,-65.34863,339.37,6.43,295.26,2024-04-26,1727,N,n,D,Beni,Yacuma,Santa Ana de Yacuma,2009278.188
-15.76357,-63.29117,333.71,24.32,302.01,2024-07-20,501,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-17.65743,-59.70795,335.61,2.67,293.98,2024-09-02,436,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-12.73934,-65.56592,316.76,1.37,285.73,2024-09-30,549,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-15.97138,-60.80809,305.32,0.63,290.41,2024-06-28,513,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.9679,-64.05781,326.12,2.26,296.02,2024-08-15,537,N20,n,N,Beni,Itenez,Huacaraje,446422.634
-15.32374,-63.3501,305.7,2.11,295.54,2024-08-30,532,N,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.35888,-59.8352,314.02,3.45,287.37,2024-08-13,551,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.77316,-61.064,332.86,5.42,302.79,2024-08-06,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.05334,-59.59082,353.69,32.64,306.63,2024-09-08,1654,N,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-12.7271,-67.6503,303.9,5.3,286.7,2024-10-01,225,Terra,58,N,La Paz,Abel Iturralde,Ixiamas,3745288.103
-15.37214,-62.84325,322.69,2.64,293.26,2024-08-21,525,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-18.516,-62.3962,324.3,28.5,297.9,2024-01-10,230,Terra,100,N,Santa Cruz,Cordillera,Charagua,7136018.854
-14.59424,-62.40517,349.81,22.15,288.36,2024-09-30,1822,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.64434,-60.27844,350.35,10.31,306.09,2024-09-21,1751,N,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-14.80226,-61.04314,348.63,6.49,304.82,2024-08-27,1744,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.75492,-62.4734,313.09,2.85,297.78,2024-09-23,441,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.1489,-63.73082,309.87,1.25,293.98,2024-08-16,518,N20,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.50317,-60.28843,321.54,2.03,294.22,2024-09-05,543,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.74123,-58.15755,340.88,3.78,306.97,2024-08-29,1706,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.7653,-62.9145,405.7,287.9,316.4,2024-09-05,1833,Aqua,100,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-14.95869,-63.42634,334.38,6.05,298.36,2024-10-02,1809,N20,n,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.15575,-60.4302,334.49,4.19,309.05,2024-07-19,1751,N,l,D,Santa Cruz,Velasco,San Rafael,973100.718
-16.14193,-61.90265,299.0,0.89,287.96,2024-07-24,550,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.85098,-57.84528,367.0,15.93,308.73,2024-09-11,1738,N,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-18.48769,-58.44912,330.5,10.37,293.66,2024-02-14,1726,N20,l,D,Santa Cruz,German Busch,Carmen Rivero Torrez,1101079.142
-15.17928,-63.1174,328.51,3.7,297.37,2024-08-31,513,N,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.87184,-60.84985,304.66,1.23,291.24,2024-08-02,557,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.59413,-63.74736,353.86,5.6,304.93,2024-07-02,1811,N,n,D,Beni,Itenez,Baures,1761607.494
-16.99175,-65.6161,330.85,3.73,299.49,2024-08-15,1809,N20,n,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-11.09295,-66.10284,304.24,0.69,289.89,2024-07-25,530,N20,n,N,Beni,Vaca Diez,Riberalta,972562.88
-14.985,-61.322,316.5,13.2,290.7,2024-08-27,155,Terra,17,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-12.32619,-65.90483,345.28,13.87,300.45,2024-09-10,1822,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-14.89552,-63.07681,334.01,3.01,305.11,2024-09-21,1751,N,l,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-15.69765,-62.48433,308.01,2.08,294.56,2024-09-24,603,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.01756,-61.7488,330.15,1.71,301.47,2024-09-09,1816,N,l,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.75905,-61.30932,326.52,2.16,292.42,2024-08-20,519,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.57548,-62.50575,337.37,7.78,294.81,2024-09-13,1725,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.78733,-65.729,302.56,1.71,290.59,2024-06-27,531,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-15.70005,-62.57188,345.67,3.45,299.9,2024-09-10,526,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.72328,-64.02778,346.43,7.74,302.64,2024-09-20,1811,N,n,D,Beni,Itenez,Huacaraje,446422.634
-17.42242,-60.71318,316.58,2.4,265.26,2024-03-13,430,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.80307,-61.17508,347.65,7.73,301.45,2024-08-22,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.87491,-59.34383,339.08,20.22,303.11,2024-08-05,1757,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.29769,-61.72532,352.01,27.01,291.98,2024-10-01,1828,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.40431,-68.57754,367.0,37.29,300.44,2024-10-13,1738,N,h,D,La Paz,Larecaja,Tacacoma,82690.245
-16.8847,-59.9332,317.7,50.2,296.5,2024-09-22,118,Terra,95,N,Santa Cruz,Velasco,San Rafael,973100.718
-17.35291,-60.44831,325.16,4.05,295.72,2024-08-03,539,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-14.98445,-63.77399,306.04,4.74,291.39,2024-10-06,601,N20,n,N,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-16.42146,-60.21129,338.34,10.19,300.68,2024-08-22,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.56376,-58.60059,312.42,5.13,297.65,2024-09-08,447,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.9454,-61.1035,366.3,142.8,313.6,2024-09-07,1816,Aqua,100,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.08779,-61.61806,303.68,2.58,292.84,2024-09-09,608,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.51068,-64.09005,367.0,102.77,334.42,2024-08-05,1758,N20,l,D,Beni,Itenez,Huacaraje,446422.634
-16.168,-64.8789,328.0,21.3,302.5,2024-09-03,1851,Aqua,80,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-16.80379,-59.17327,304.69,1.47,293.42,2024-08-05,501,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.33926,-58.75638,307.2,3.76,291.97,2024-08-30,416,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.80846,-59.2058,305.4,1.63,294.77,2024-09-09,545,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.75019,-62.32486,350.07,6.36,300.64,2024-10-06,1809,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.56118,-63.40685,336.88,3.82,305.69,2024-08-14,1828,N20,n,D,Santa Cruz,Guarayos,Ascención de Guarayos,867384.615
-12.79484,-63.83808,340.2,24.95,299.52,2024-10-23,1752,N,n,D,Beni,Itenez,Magdalena,1363449.184
-15.01559,-64.46101,336.56,6.06,303.55,2024-08-21,1757,N20,n,D,Beni,Marban,San Andrés,935478.015
-16.04491,-62.6824,345.03,15.35,297.57,2024-09-05,1815,N20,n,D,Santa Cruz,Ñuflo De Chavez,San Javier,338137.628
-15.76551,-63.49707,331.83,3.78,303.52,2024-09-06,1757,N20,l,D,Beni,Marban,San Andrés,935478.015
-14.6857,-68.2628,342.5,86.2,302.2,2024-09-10,1839,Aqua,91,D,La Paz,Franz Tamayo,Apolo,1396952.172
-17.58615,-59.29123,334.18,6.97,296.44,2024-08-28,454,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.92851,-65.72173,353.05,22.81,296.19,2024-10-05,1713,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-15.26953,-62.69246,317.7,2.37,297.2,2024-09-04,538,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.66878,-63.01742,367.0,46.16,307.05,2024-09-22,1732,N,h,D,Santa Cruz,Guarayos,Urubicha,1046999.667
-16.80426,-59.82301,330.95,1.86,300.01,2024-09-11,507,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-16.71879,-59.95997,315.23,3.09,294.84,2024-09-08,603,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-16.14497,-62.93793,353.41,14.96,300.83,2024-09-25,1816,N,n,D,Santa Cruz,Guarayos,El Puente,674484.183
-11.50723,-68.85181,341.4,10.47,296.72,2024-10-18,1810,N20,n,D,Pando,Manuripi,Filadelfia,1188576.23
-14.46839,-63.85536,345.39,9.65,289.95,2024-10-10,1835,N,n,D,Beni,Cercado,San Javier,817332.335
-17.7061,-58.39149,304.67,1.68,293.26,2024-09-03,557,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.46241,-61.73561,306.2,0.7,280.66,2024-09-08,603,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-16.67436,-59.27518,326.26,3.75,297.18,2024-08-05,501,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.5626,-60.3444,312.6,12.1,292.0,2024-06-07,602,Aqua,85,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-16.55073,-59.14428,311.46,2.53,294.86,2024-08-02,441,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.24898,-65.59618,334.14,5.18,288.14,2024-06-03,1740,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-17.73127,-59.02747,350.94,5.73,308.9,2024-08-28,1725,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.49779,-59.72341,349.97,8.03,304.44,2024-09-11,1738,N,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-16.35414,-61.68187,305.07,1.01,292.63,2024-09-30,550,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.44711,-65.6808,367.0,37.21,302.8,2024-10-05,1828,N,h,D,Beni,Moxos,San Ignacio,2001132.642
-18.00582,-59.43956,331.9,3.69,297.41,2024-10-09,506,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.8756,-67.3041,359.5,219.5,296.7,2024-09-01,1427,Terra,99,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-14.49829,-62.27054,309.0,1.42,295.39,2024-10-12,524,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.23813,-61.58124,310.78,6.41,296.26,2024-09-12,448,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.40836,-61.41698,356.11,11.94,310.97,2024-09-02,1732,N20,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.57084,-62.40121,333.53,5.3,297.4,2024-09-22,524,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.7287,-63.1844,314.3,20.1,292.5,2024-08-21,605,Aqua,89,N,Beni,Itenez,Baures,1761607.494
-18.37421,-57.6755,339.11,8.45,312.42,2024-08-21,1732,N,n,D,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-13.27465,-63.1049,353.17,5.57,289.25,2024-08-25,1823,N20,n,D,Beni,Itenez,Magdalena,1363449.184
-16.07595,-65.29993,346.98,11.3,302.57,2024-10-23,1751,N,n,D,Cochabamba,Chapare,Villa Tunari,1456095.378
-16.00161,-63.75937,345.08,7.07,303.06,2024-06-02,1758,N20,n,D,Santa Cruz,Guarayos,El Puente,674484.183
-16.03405,-61.68069,307.88,0.79,293.49,2024-08-02,557,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.56822,-64.13715,309.5,2.67,292.7,2024-09-25,608,N20,n,N,Beni,Marban,San Andrés,935478.015
-15.92944,-61.07829,307.67,1.54,294.69,2024-09-05,519,N,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-14.8208,-62.3031,314.5,18.5,295.9,2024-09-24,601,Aqua,66,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.52767,-65.45183,344.65,3.95,297.75,2024-10-06,1834,N20,n,D,Beni,Moxos,San Ignacio,2001132.642
-16.81007,-59.54268,338.13,2.42,306.87,2024-08-22,1738,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-15.39763,-60.83483,333.8,3.96,308.02,2024-09-02,1708,N,l,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.01852,-66.23874,351.41,19.97,297.68,2024-08-25,1823,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-16.38947,-64.31887,335.12,6.12,295.89,2024-08-27,1720,N,n,D,Santa Cruz,Ichilo,Yapacaní,951411.755
-17.07741,-59.42775,347.77,18.01,301.62,2024-08-29,1822,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.69724,-62.28716,318.24,1.34,283.95,2024-10-01,531,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-18.31902,-57.71952,320.6,1.73,297.45,2024-09-09,428,N20,n,N,Santa Cruz,German Busch,Puerto Quijarro,145026.251
-17.19802,-60.19692,317.99,2.38,295.24,2024-10-02,537,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-15.71285,-61.26324,339.22,6.48,299.65,2024-08-20,1752,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.6166,-63.31207,317.18,1.95,293.97,2024-09-05,543,N20,n,N,Beni,Itenez,Baures,1761607.494
-12.2204,-66.0118,320.2,10.6,296.2,2024-10-07,1358,Terra,61,D,Beni,Yacuma,Exaltacion,2497316.752
-16.42477,-59.05322,367.0,17.87,299.01,2024-08-20,1815,N20,h,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-21.14523,-63.24345,321.92,2.11,294.6,2024-01-06,527,N20,n,N,Tarija,Gran Chaco,Villamontes,1178412.511
-14.69898,-62.19518,342.62,8.32,292.21,2024-10-04,1707,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.87163,-61.27577,316.08,5.77,297.47,2024-09-11,530,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-13.2031,-64.1318,313.5,13.8,276.7,2024-09-06,204,Terra,86,N,Beni,Itenez,Magdalena,1363449.184
-19.6145,-63.1332,304.0,6.0,289.1,2024-01-13,556,Aqua,58,N,Santa Cruz,Cordillera,Charagua,7136018.854
-15.35262,-62.804,305.09,1.5,293.66,2024-08-15,513,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-18.0922,-57.80054,313.48,2.18,295.98,2024-09-19,440,N20,n,N,Santa Cruz,German Busch,Puerto Suarez,1298155.148
-17.81131,-58.27931,313.72,2.87,294.88,2024-09-11,531,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.42703,-61.59145,318.56,2.35,294.65,2024-08-21,501,N,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-14.07454,-63.96696,346.44,14.89,306.68,2024-10-08,1757,N20,n,D,Beni,Itenez,Huacaraje,446422.634
-16.98613,-59.49582,320.09,2.62,294.45,2024-09-02,500,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-12.44943,-65.49838,309.78,4.7,293.37,2024-08-23,603,N,n,N,Beni,Yacuma,Exaltacion,2497316.752
-13.13167,-65.06451,350.79,18.56,305.94,2024-08-14,1805,N,n,D,Beni,Mamore,San Joaquín,869243.103
-15.26559,-62.42046,315.05,1.93,298.45,2024-09-22,524,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.50195,-63.27602,351.69,20.84,294.88,2024-08-25,1822,N20,n,D,Beni,Itenez,Baures,1761607.494
-15.65993,-61.26636,337.24,10.38,302.82,2024-08-06,1714,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.88641,-58.94121,355.51,10.46,303.2,2024-09-10,1821,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.08614,-65.73563,344.38,8.05,297.58,2024-10-15,1726,N20,n,D,Beni,Yacuma,Exaltacion,2497316.752
-12.0344,-66.5891,339.4,301.9,287.1,2024-10-16,1813,Aqua,90,D,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-17.3448,-59.82444,311.33,1.47,292.82,2024-10-02,537,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-13.94434,-63.35313,356.18,36.56,295.7,2024-10-01,1828,N20,n,D,Beni,Itenez,Baures,1761607.494
-16.5611,-61.64003,336.62,4.56,297.22,2024-09-07,506,N20,n,N,Santa Cruz,Velasco,San Miguel de Velasco,954415.805
-14.69505,-61.5127,321.39,2.91,291.25,2024-09-28,511,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-17.18968,-60.29089,330.18,6.09,296.86,2024-09-08,447,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-14.67066,-66.41128,343.0,8.31,299.68,2024-07-25,1804,N20,n,D,Beni,General Jose Ballivi,San Borja,1348856.721
-17.10601,-59.67054,317.59,2.18,295.44,2024-09-22,500,N,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-17.69222,-59.46066,309.49,0.91,296.18,2024-08-31,514,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.70813,-60.75314,355.12,10.06,303.3,2024-09-22,523,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.57065,-60.31078,335.59,5.88,304.31,2024-08-31,1809,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
-17.45481,-59.22348,352.8,22.11,311.44,2024-08-06,1713,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.69915,-59.60672,340.15,5.52,307.43,2024-09-02,1707,N,n,D,Santa Cruz,Chiquitos,Robore,735349.232
-16.02563,-61.8911,300.46,1.74,289.64,2024-08-16,518,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.12227,-60.80865,355.08,13.67,315.13,2024-08-21,1733,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.43545,-63.23347,304.55,0.62,291.1,2024-09-06,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-14.07174,-65.10866,306.25,5.88,288.52,2024-07-30,513,N,n,N,Beni,Yacuma,Santa Ana de Yacuma,2009278.188
-15.02663,-61.59489,343.56,3.66,298.17,2024-08-26,1739,N,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-12.68217,-68.13612,356.06,12.03,301.44,2024-08-16,1728,N,n,D,La Paz,Abel Iturralde,Ixiamas,3745288.103
-17.93934,-57.78278,311.34,1.67,294.26,2024-09-29,453,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-17.42584,-60.68937,351.78,30.15,299.16,2024-03-08,1745,N,n,D,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-18.16956,-61.96156,335.93,4.29,301.6,2024-08-22,1737,N20,n,D,Santa Cruz,Cordillera,Charagua,7136018.854
-17.33819,-59.72427,332.66,2.7,298.44,2024-09-23,505,N20,n,N,Santa Cruz,Chiquitos,San Jose de Chiquitos,1912059.482
-11.87567,-65.48421,339.2,16.27,306.25,2024-08-14,1806,N,n,D,Beni,Vaca Diez,Guayaramerín,650218.903
-11.39121,-66.08858,313.82,1.15,294.45,2024-09-21,542,N20,n,N,Beni,Vaca Diez,Riberalta,972562.88
-16.93177,-59.53046,321.32,2.62,296.83,2024-08-31,513,N,n,N,Santa Cruz,Velasco,San Rafael,973100.718
-11.30093,-67.14807,335.04,7.86,303.62,2024-10-06,1811,N,n,D,Pando,Manuripi,Puerto Rico,531966.648
-16.0725,-61.73203,319.69,2.27,295.02,2024-09-11,530,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.98356,-61.82857,306.5,2.3,292.6,2024-09-09,428,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.85004,-62.2746,306.97,1.04,291.09,2024-09-17,518,N20,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.86258,-57.79601,338.93,20.2,297.49,2024-09-24,1654,N,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-14.82869,-61.58661,347.53,7.1,293.35,2024-09-17,454,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-17.79289,-59.45406,323.46,2.44,295.13,2024-08-29,551,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-13.56428,-63.24782,348.05,5.36,303.63,2024-08-26,1740,N,n,D,Beni,Itenez,Baures,1761607.494
-16.19361,-64.85138,330.31,7.7,291.34,2024-10-04,1847,N,n,D,Cochabamba,Carrasco,Chimore,273975.4
-17.8743,-58.82992,348.15,13.83,300.27,2024-10-08,1755,N20,n,D,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.01716,-63.4691,338.68,6.72,294.06,2024-09-22,524,N20,n,N,Santa Cruz,Guarayos,Urubicha,1046999.667
-17.78152,-58.44685,308.29,2.0,293.8,2024-09-01,455,N,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-15.57534,-62.44093,345.09,133.3,301.36,2024-09-19,1712,N20,n,D,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-15.29254,-62.62217,318.99,4.39,293.59,2024-09-02,435,N,n,N,Santa Cruz,Ñuflo De Chavez,Concepción,3510852.308
-13.77715,-66.8828,354.32,7.35,289.4,2024-12-21,536,N20,n,N,Beni,General Jose Ballivi,Santa Rosa,1210566.888
-14.9036,-60.89074,309.65,1.87,284.32,2024-08-26,531,N20,n,N,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-15.10494,-60.75985,348.27,14.56,312.56,2024-08-15,1746,N,n,D,Santa Cruz,Velasco,San Ignacio de Velasco,4910231.16
-16.52401,-59.15944,309.06,5.4,295.08,2024-08-02,441,N20,n,N,Santa Cruz,Angel Sandoval,San Matías,2708229.504
-16.57136,-59.66667,331.84,3.62,296.4,2024-08-23,1719,N20,n,D,Santa Cruz,Velasco,San Rafael,973100.718
